REF_DATE,City,Province,Housing_Type,PRICE_INDEX,city_size_type,pop_2016,city_size,pop_density,Year,PRICE_INDEX_P
2016-10-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2016,100.0
2016-11-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2016,100.0
2016-12-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2016,100.0
2017-01-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-02-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-03-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-04-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-05-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-06-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-07-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-08-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-09-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-10-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-11-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2017-12-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2017,100.0
2018-01-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-02-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-03-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-04-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-05-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-06-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-07-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-08-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,100.0
2018-09-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,101.0
2018-10-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,101.0
2018-11-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,101.0
2018-12-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2018,101.0
2019-01-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-02-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-03-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-04-01,Victoria,British Columbia,Land only,100,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,100.0
2019-05-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-06-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-07-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-08-01,Victoria,British Columbia,Land only,101,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,101.0
2019-09-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,102.0
2019-10-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,102.0
2019-11-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,102.0
2019-12-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2019,102.0
2020-01-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2020-02-01,Victoria,British Columbia,Land only,103,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2020-03-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2020-04-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2020-05-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2020-06-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2020-07-01,Victoria,British Columbia,Land only,102,"Large urban population centre (100,000 or more)",335696.0,215.88,1555.0,2020,102.95216989883033
2015-02-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-03-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-04-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-05-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-06-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-07-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-08-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-09-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-10-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-11-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2015-12-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2015,99.0
2016-01-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-02-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-03-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-04-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-05-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-06-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-07-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-08-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,99.0
2016-09-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,100.0
2016-10-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,100.0
2016-11-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,100.0
2016-12-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2016,100.0
2017-01-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,100.0
2017-02-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,100.0
2017-03-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,100.0
2017-04-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-05-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-06-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-07-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-08-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-09-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-10-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-11-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2017-12-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2017,99.0
2018-01-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,99.0
2018-02-01,Halifax,Nova Scotia,Land only,99,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,99.0
2018-03-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-04-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-05-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-06-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-07-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-08-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-09-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-10-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-11-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2018-12-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2018,100.0
2019-01-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-02-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-03-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-04-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-05-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-06-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-07-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-08-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-09-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-10-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-11-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2019-12-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2019,100.0
2020-01-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2020-02-01,Halifax,Nova Scotia,Land only,100,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2020-03-01,Halifax,Nova Scotia,Land only,101,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2020-04-01,Halifax,Nova Scotia,Land only,101,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2020-05-01,Halifax,Nova Scotia,Land only,101,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2020-06-01,Halifax,Nova Scotia,Land only,101,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2020-07-01,Halifax,Nova Scotia,Land only,101,"Large urban population centre (100,000 or more)",316701.0,234.72,1349.3,2020,102.73494170131744
2015-02-01,Charlottetown,Prince Edward Island,Land only,98,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,98.0
2015-03-01,Charlottetown,Prince Edward Island,Land only,98,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,98.0
2015-04-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-05-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-06-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-07-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-08-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-09-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-10-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-11-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2015-12-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2015,99.0
2016-01-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,99.0
2016-02-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,99.0
2016-03-01,Charlottetown,Prince Edward Island,Land only,99,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,99.0
2016-04-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-05-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-06-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-07-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-08-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-09-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-10-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-11-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2016-12-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2016,100.0
2017-01-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-02-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-03-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-04-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-05-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-06-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-07-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-08-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-09-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-10-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-11-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2017-12-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2017,100.0
2018-01-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-02-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-03-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-04-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-05-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-06-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-07-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-08-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-09-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-10-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-11-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2018-12-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2018,100.0
2019-01-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-02-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-03-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-04-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-05-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-06-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-07-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-08-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-09-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-10-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-11-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2019-12-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2019,100.0
2020-01-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2020-02-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2020-03-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2020-04-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2020-05-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2020-06-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2020-07-01,Charlottetown,Prince Edward Island,Land only,100,"Medium population centre (30,000 to 99,999)",44739.0,49.3,907.4,2020,102.26827597219267
2016-12-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2016,100.0
2017-01-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-02-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-03-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-04-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-05-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-06-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-07-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-08-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-09-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-10-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-11-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2017-12-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2017,100.0
2018-01-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,100.0
2018-02-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,100.0
2018-03-01,Sherbrooke,Quebec,Land only,100,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,100.0
2018-04-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-05-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-06-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-07-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-08-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-09-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-10-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-11-01,Sherbrooke,Quebec,Land only,101,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,101.0
2018-12-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2018,102.0
2019-01-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-02-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-03-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-04-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-05-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-06-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-07-01,Sherbrooke,Quebec,Land only,102,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,102.0
2019-08-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,103.0
2019-09-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,103.0
2019-10-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,103.0
